"name","name_ffc","pos","team_ffc","mean","sd","freq","mad","median"
"ANDREJOHNSON","Andre Johnson ","WR","HOU",44.3878205128205,4.51453045080873,1,4.51453045080873,41
"RASHADJENNINGS","Rashad Jennings ","RB","NYG",46.465811965812,1.9460383404135,1,1.9460383404135,48
"MICHAELFLOYD","Michael Floyd ","WR","ARI",46.9166666666667,7.86010708721325,1,7.86010708721325,53
"RAYRICE","Ray Rice ","RB","BAL",47.2403846153846,5.34268588560414,1,5.34268588560414,43
"BENTATE","Ben Tate ","RB","CLE",49.3536324786325,6.82727681554809,1,6.82727681554809,44
"VICTORCRUZ","Victor Cruz ","WR","NYG",49.4081196581197,5.84835991366676,1,5.84835991366676,54
"RYANMATHEWS","Ryan Mathews ","RB","SD",49.4380341880342,3.88227922235473,1,3.88227922235473,52
"TYHILTON","T.Y. Hilton ","WR","IND",51.2638888888889,2.99229303171349,1,2.99229303171349,49
"EMMANUELSANDERS","Emmanuel Sanders ","WR","DEN",51.4155982905983,0.635266809884154,1,0.635266809884154,51
"MATTHEWSTAFFORD","Matthew Stafford ","QB","DET",51.5213675213675,4.37268779536027,1,4.37268779536027,55
"ANDREWLUCK","Andrew Luck ","QB","IND",53.8247863247863,4.07670635607378,1,4.07670635607378,57
