"name","name_ffc","pos","team_ffc","mean","sd","freq","mad","median"
"ALSHONJEFFERY","Alshon
Jeffery
","WR","CHI",25.1376587023893,6.3823191394008,1,4.4478,24
"CHRISPOLK","Chris
Polk
","RB","PHI",26,0,0.0233929821053684,0,26
"DOUGMARTIN","Doug
Martin
","RB","TB",26.1583524942517,6.14414899327323,1,2.9652,26
"ZACSTACY","Zac
Stacy
","RB","STL",28.3826851944417,3.43420287078329,1,1.4826,29
"ANDREELLINGTON","Andre
Ellington
","RB","ARI",29.9576127161851,4.91094484832694,1,4.4478,29
"JULIUSTHOMAS","Julius
Thomas
","TE","DEN",30.1151654503649,7.92041579355846,1,8.8956,29
"RANDALLCOBB","Randall
Cobb
","WR","GB",30.3363990802759,6.11758259005455,1,5.9304,29
"ROBGRONKOWSKI","Rob
Gronkowski
","TE","NE",30.9062281315605,6.57934241770502,1,8.8956,30
"KEENANALLEN","Keenan
Allen
","WR","SD",34.0772768169549,5.61318313767338,1,4.4478,36
"VINCENTJACKSON","Vincent
Jackson
","WR","TB",35.0228931320604,4.54229559335615,1,2.9652,36
"REGGIEBUSH","Reggie
Bush
","RB","DET",35.7978606418075,5.33408257663738,1,5.9304,36
"VICTORCRUZ","Victor
Cruz
","WR","NYG",37.1249625112466,4.7778461803694,1,7.413,37
"RASHADJENNINGS","Rashad
Jennings
","RB","NYG",37.7589723083075,5.33583114469873,1,4.4478,38
"PIERREGARCON","Pierre
Garcon
","WR","WAS",38.0052984104769,7.0148150647287,1,7.413,36
"CJSPILLER","C.J.
Spiller
","RB","BUF",38.6893931820454,6.86568037038397,1,5.9304,37
"LARRYFITZGERALD","Larry
Fitzgerald
","WR","ARI",39.2987103868839,6.06620025875184,1,8.8956,41
"TOBYGERHART","Toby
Gerhart
","RB","JAC",39.5712286314106,8.20957493028156,1,10.3782,38
