"name","player","pos","team","overallRank","pick","positionRank","projections","projectedPts_accu","projectedPts_cbs1","projectedPts_cbs2","projectedPts_espn","projectedPts_ffn","projectedPts_fp","projectedPts_fs","projectedPts_fftoday","projectedPts_fbg1","projectedPts_fbg2","projectedPts_fbg3","projectedPts_fbg4","projectedPts_fox","projectedPts_nfl","projectedPts_wf","projectedPts_yahoo","projectedPtsMean","projectedPtsMedian","vor","sdPick","sdPts","risk","nextBestAvg","dropOff"
"TAYLORTHOMPSON","Taylor Thompson","TE","TEN",251,NA,82,11.4449991508365,NA,NA,NA,NA,NA,7.99,3.1,NA,4.4,40.1,22,20.5,NA,NA,NA,NA,14.0128571428571,11.4449991508365,-105.333908578356,NA,14.152470337954,4.7061643517845,10.4331958184787,1.01180333235783
"DANTEROSARIO","Dante Rosario","TE","CHI",252,NA,83,10.4613973711907,0.7,NA,NA,NA,NA,14.9,NA,NA,4.8,6,13.5,10.3,NA,NA,NA,NA,7.16,10.4613973711907,-106.317510358002,NA,5.47491248027461,2.86625170115629,10.0624979478421,0.398899423348629
"AHMADBRADSHAW","Ahmad Bradshaw","RB","IND",253,137.072303809087,51,104.357794090444,65.2,112.2,98,65.5,NA,92.44,119.6,90.4,105,122.6,83.1,132,143.5,104.3,NA,90.3,103.926880952381,104.357794090444,-106.332681061043,11.3913,23.0320501489975,5.3528058696566,103.00177941143,1.35601467901381
"DANIELFELLS","Daniel Fells","TE","NYG",254,NA,84,10.4049942657666,6.71,NA,NA,NA,NA,5.65,0.4,NA,11.5,22.6,15.4,20.4,NA,NA,NA,NA,11.78,10.4049942657666,-106.373913463426,NA,8.13777289060389,3.43086108045141,9.40875081495876,0.996243450807873
"CODYLATIMER","Cody Latimer","WR","DEN",255,165.6,94,56.6494877910431,NA,61.9,54.3,40.7,NA,50.66,37.1,38.3,57.7,43,77.4,55.5,NA,62.5,NA,61.5,55.4920979020979,56.6494877910431,-106.62169596961,25.8,12.0266098903451,5.81207669171264,53.8493526951496,2.80013509589344
"MICHAELEGNEW","Michael Egnew","TE","MIA",256,NA,85,9.72000162991751,13.07,NA,NA,NA,NA,10.81,2.4,NA,NA,10.8,12.2,13.2,NA,NA,NA,NA,10.3883333333333,9.72000162991751,-107.058906099275,NA,4.0629037235291,2.5668618478193,9.05649072505664,0.663510904860873
"LEGARRETTEBLOUNT","LeGarrette Blount","RB","PIT",257,138.3,52,103.333290626465,42.87,168.5,103.7,86.4,NA,114.54,135.1,87,87.7,97.3,88.6,100.4,89.8,102.6,NA,66.57,100.416234848485,103.333290626465,-107.357184525022,22.7,29.3840392872587,7.30240024089484,97.7152836908421,5.61800693562284
"DAVIDPAULSON","David Paulson","TE","PIT",258,NA,86,9.0975,25.6,NA,NA,NA,NA,13.09,6.3,16.2,17.7,1.9,4.9,1.2,NA,NA,NA,NA,9.72375,9.0975,-107.681407729192,NA,8.68047141165567,3.54593007690607,8.90274178647131,0.19475821352869
"JAMESCASEY","James Casey","TE","PHI",259,NA,87,9.01548145011328,8.76,NA,NA,NA,NA,11.92,4.6,5,19.8,2.4,3.6,NA,NA,NA,NA,NA,7.98857142857143,9.01548145011328,-107.763426279079,NA,6.14360216965972,3.00803475106768,8.63500106141467,0.380480388698604
"BEARPASCOE","Bear Pascoe","TE","NYG",260,NA,88,8.79000212282934,17.48,NA,NA,NA,NA,13.96,10.3,NA,NA,NA,5,3.1,NA,NA,NA,NA,8.39666666666667,8.79000212282934,-107.988905606363,NA,6.00680613970519,2.9790297302776,8.40913385630372,0.380868266525621
"KNILEDAVIS","Knile Davis","RB","KC",261,142.75,53,102.670268196395,94.02,105,99.2,87.5,NA,95.96,103.5,89,88.9,120,79.7,49.6,92.3,100.8,NA,64.8,99.8095779220779,102.670268196395,-108.020206955091,10.3,17.4084496346262,4.63346361253429,92.2375510063558,10.4327171900394
"GERELLROBINSON","Gerell Robinson","TE","DEN",262,NA,89,8.48,NA,NA,NA,NA,NA,8.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.48,8.48,-108.298907729192,NA,NA,NA,8.24600055007656,0.233999449923445
"JASONAVANT","Jason Avant","WR","CAR",263,NA,95,54.8903410043361,38.11,82.6,42.6,55.1,NA,56.36,57.8,41.9,47.3,45,29.1,66,75,64.7,NA,51.7,56.6876244588745,54.8903410043361,-108.380842756317,NA,14.723579597158,4.82725730998016,52.4230251434168,2.4673158609193
"CHASEFORD","Chase Ford","TE","MIN",264,NA,90,8.33826771260745,NA,NA,NA,NA,NA,9.8,18.5,NA,NA,NA,2.4,6.5,NA,NA,NA,NA,7.44,8.33826771260745,-108.440640016585,NA,6.83959063102464,3.15560599124366,8.07686592436835,0.261401788239102
"ARTHURLYNCH","Arthur Lynch","TE","MIA",265,NA,91,8.15373338754567,NA,NA,NA,NA,NA,16,NA,NA,6,NA,5,NA,NA,NA,NA,NA,6.75,8.15373338754567,-108.625174341647,NA,6.08276253029822,2.99513485181528,7.95999923059551,0.193734156950153
"MATTSPAETH","Matt Spaeth","TE","PIT",266,NA,92,7.99999846119102,NA,NA,NA,NA,NA,14.6,10.6,NA,7.8,0.7,3.8,9.8,NA,NA,NA,13.21,7.65125,7.99999846119102,-108.778909268001,NA,4.97943054690279,2.76119409251565,7.59727101824604,0.402727442944981
"ZACHPOTTER","Zach Potter","TE","HOU",267,NA,93,7.92,14.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,NA,NA,NA,NA,7.92,7.92,-108.858907729192,NA,9.73686037693876,3.76991745366419,7.23726489401345,0.682735105986549
"CHRISGRAGG","Chris Gragg","TE","BUF",268,NA,94,7.27454203649208,NA,NA,NA,NA,NA,9.71,NA,NA,NA,4.8,17.8,7,NA,NA,NA,NA,7.862,7.27454203649208,-109.5043656927,NA,5.68169795630379,2.91009666532159,7.11999387576741,0.154548160724675
"CORYHARKEY","Cory Harkey","TE","STL",269,NA,95,7.19998775153482,NA,NA,NA,NA,NA,20.65,NA,NA,8.4,7.2,2,3.6,NA,NA,NA,NA,6.975,7.19998775153482,-109.578919977657,NA,7.33992506773741,3.26169248179216,6.99499260946916,0.204995142065663
"KELLENWINSLOW","Kellen Winslow Jr","TE",NA,270,NA,96,7.04,14.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.7,NA,NA,NA,NA,20.825,7.04,-109.738907729192,NA,39.159573542111,10.0084494296277,6.82999260946916,0.210007390530844
"CROCKETTGILLMORE","Crockett Gillmore","TE","BAL",271,NA,97,6.94998521893831,NA,NA,NA,NA,NA,11.9,NA,NA,10.8,7.2,3.8,3.3,NA,NA,NA,NA,6.16666666666667,6.94998521893831,-109.828922510254,NA,3.92492038135807,2.53760507984376,6.62174587229845,0.328239346639863
"JEFFKING","Jeff King","TE","ARI",272,NA,98,6.71,11.58,NA,NA,NA,NA,NA,6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.09666666666667,6.71,-110.068907729192,NA,3.3799704140717,2.42205870663435,6.36087223810187,0.349127761898131
"KONRADREULAND","Konrad Reuland","TE","NYJ",273,NA,99,6.53349174459689,NA,NA,NA,NA,NA,5.7,NA,NA,NA,1.2,NA,20.3,NA,NA,NA,NA,5.44,6.53349174459689,-110.245415984595,NA,9.98515564892873,3.82256378798062,5.96087651297979,0.572615231617102
"TEDGINN","Ted Ginn","WR","ARI",274,NA,96,52.8083643859632,51.38,70.7,48.6,69.3,NA,56.94,51.7,26.7,36.9,39.4,40.9,35,68.4,66.2,NA,27.3,54.8592813852814,52.8083643859632,-110.46281937469,NA,15.4393666242577,4.9790264629972,51.7919737374659,1.01639064849731
"BRANDONWILLIAMS","Brandon Williams","TE","CAR",275,NA,100,6.18825273160684,NA,NA,NA,NA,NA,1.2,NA,NA,18.2,NA,5.9,NA,NA,NA,NA,NA,6.325,6.18825273160684,-110.590654997585,NA,8.77857239722572,3.56673054258429,5.70475913531356,0.483493596293286
"LUKESTOCKER","Luke Stocker","TE","TB",276,NA,101,5.73350029435274,8.95,NA,NA,NA,NA,5.05,8.3,NA,NA,NA,2,NA,NA,NA,NA,NA,4.025,5.73350029435274,-111.04540743484,NA,3.20793287544072,2.38558138791155,5.39280182467461,0.340698469678131
"CRAIGSTEVENS","Craig Stevens","TE","TEN",277,NA,102,5.67601797627437,7.33,NA,NA,NA,NA,8.4,17.6,NA,7,1.9,3.7,1.4,NA,NA,NA,NA,6.61857142857143,5.67601797627437,-111.102889752918,NA,5.51196404370054,2.87410778709556,5.02340584136462,0.652612134909754
"PAULRICHARDSON","Paul Richardson","WR","SEA",278,225.5,97,52.0376859008704,NA,71.8,55.7,NA,NA,63.75,11.7,NA,61.3,64.5,41.3,73.5,15.6,33.6,NA,32,50.545183982684,52.0376859008704,-111.233497859783,53.5,22.01799780345,9.99725900090927,51.3740698259122,0.663616074958199
"JOHNPHILLIPS","John Phillips","TE","SD",279,NA,103,5.10958567307485,8.02,NA,NA,NA,NA,8.85,7.9,NA,4.9,2.4,1.9,3.1,NA,NA,NA,NA,5.26142857142857,5.10958567307485,-111.669322056117,NA,2.93628936552501,2.32798449964504,4.66861300482719,0.44097266824766
"JARVISLANDRY","Jarvis Landry","WR","MIA",280,217.3,98,51.5462615740614,NA,64.3,67.7,66.8,NA,55.96,NA,18,58.1,65.2,47.2,74.6,29.9,27.4,NA,19.7,48.3012817182817,51.5462615740614,-111.724922186592,45,20.4491608333418,8.87171451909795,50.9424653096059,0.603796264455468
"WESLYESAUNDERS","Weslye Saunders","TE","IND",281,NA,104,4.93722600965438,12.48,NA,NA,NA,NA,8.03,NA,NA,NA,NA,0.8,1.9,NA,NA,NA,NA,4.57,4.93722600965438,-111.841681719538,NA,5.47129707351618,2.86548512227072,4.3924996168972,0.544726392757184
"DAVIDNELSON","David Nelson","WR","NYJ",282,NA,99,51.201878077763,7.75,60.1,56.6,NA,NA,46.35,60.3,56.7,72.4,14,47.6,58,57,37.5,NA,39.2,44.9300162337662,51.201878077763,-112.06930568289,NA,18.6678516679728,5.66356588891859,50.5289459898653,0.672932087897706
"MARQUEISGRAY","MarQueis Gray","TE","CLE",283,NA,105,4.4,NA,NA,NA,NA,NA,3.45,NA,NA,5.9,8.7,1.2,2.9,NA,NA,NA,NA,4.43,4.4,-112.378907729192,NA,2.92095874671314,2.3247339307688,4.1074996168972,0.292500383102801
"DAVIDJOHNSON","David Johnson","TE","SD",284,NA,106,4.3849992337944,9.68,NA,NA,NA,NA,6.09,NA,NA,3,1.4,3.2,NA,NA,NA,NA,NA,3.835,4.3849992337944,-112.393908495398,NA,3.269522900975,2.39864039241393,3.76499548811025,0.620003745684149
"JERRELJERNIGAN","Jerrel Jernigan","WR","NYG",285,244,100,50.6830525414488,37.61,86.4,NA,66,NA,58.36,32.5,34.6,59,50.5,61.7,1.2,3.2,74.1,NA,31.18,47.2040944055944,50.6830525414488,-112.588131219205,23,25.5786119588923,6.93282059801176,50.2122966883839,0.470755853064865
"COLEBEASLEY","Cole Beasley","WR","DAL",286,NA,101,50.3748394382818,-0.78,78.8,47.4,63.5,NA,58.46,70.1,39.5,38.8,40.8,46,35.4,33.1,59.2,NA,44,47.7118181818182,50.3748394382818,-112.896344322371,NA,19.3730017190005,5.81307967156986,49.6246929914212,0.750146446860604
"ANDREWSZCZERBA","Andrew Szczerba","TE","ATL",287,NA,107,3.83,NA,NA,NA,NA,NA,3.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.83,3.83,-112.948907729192,NA,NA,NA,3.67499548811025,0.15500451188975
"NILESPAUL","Niles Paul","TE","WAS",288,NA,108,3.6999909762205,-0.24,NA,NA,NA,NA,6.9,5.5,NA,3.7,1.9,3.4,1,NA,NA,NA,NA,3.12,3.6999909762205,-113.078916752972,NA,2.50417556055785,2.23636290871937,3.58043389208334,0.119557084137158
"MICKEYSHULER","Mickey Shuler","TE",NA,289,NA,109,3.65,NA,NA,NA,NA,NA,5.8,NA,NA,NA,NA,3.8,7.2,NA,NA,NA,NA,5.6,3.65,-113.128907729192,NA,1.70880074906351,2.06771866552779,3.39765499426237,0.252345005737629
"DAVANTEADAMS","Davante Adams","WR","GB",290,192.2,102,50.049753938486,NA,93.2,56.1,50.6,NA,60.29,50,32.9,45.6,49,60.5,32.9,50.7,77.9,NA,26.9,53.0984265734266,50.049753938486,-113.221429822167,37.9,18.1076579634992,7.82224513762602,49.0150921368398,1.03466180164622
"RYANTAYLOR","Ryan Taylor","TE","GB",291,NA,110,3.51086778416668,NA,NA,NA,NA,NA,5.71,2.2,NA,NA,NA,2.2,NA,NA,NA,NA,NA,1.44428571428571,3.51086778416668,-113.268039945026,NA,2.02649944485559,2.13508068823774,3.14222892615726,0.368638858009426
"NICKKASA","Nick Kasa","TE","OAK",292,NA,111,3.28444220435806,NA,NA,NA,NA,NA,14,NA,NA,NA,2.4,3.4,1,NA,NA,NA,NA,3.46666666666667,3.28444220435806,-113.494465524834,NA,5.94866931898779,2.96670291279513,2.96673175639305,0.317710447965006
"GARRETTCELEK","Garrett Celek","TE","SF",293,NA,112,3.00001564795646,0.62,NA,NA,NA,NA,6.91,0.5,NA,5.2,NA,2.5,NA,NA,NA,NA,NA,2.20142857142857,3.00001564795646,-113.778892081236,NA,2.83663180550455,2.30685399168189,2.84422393241483,0.155791715541629
"MIKEMCNEILL","Mike McNeill","TE","CAR",294,NA,113,2.93344786482965,NA,NA,NA,NA,NA,4.58,NA,NA,NA,NA,3.3,0.7,NA,NA,NA,NA,2.145,2.93344786482965,-113.845459864363,NA,1.97706853700118,2.12459979555053,2.7475,0.185947864829652
"DARRENFELLS","Darren Fells","TE","ARI",295,NA,114,2.755,NA,NA,NA,NA,NA,4.81,NA,NA,NA,NA,NA,0.7,NA,NA,NA,NA,2.755,2.755,-114.023907729192,NA,2.90620887067671,2.32160649745638,2.69,0.0649999999999995
"BENHARTSOCK","Ben Hartsock","TE",NA,296,NA,115,2.74,5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.74,2.74,-114.038907729192,NA,NA,NA,2.60599237023822,0.134007629761783
"JARIUSWRIGHT","Jarius Wright","WR","MIN",297,NA,103,49.1996320443564,57.24,50.9,32,NA,NA,33.13,74.5,8.8,61,66.5,53.4,15,53.9,54,NA,31.3,46.6828296703297,49.1996320443564,-114.071551716297,NA,19.8084625789986,5.9054109424533,48.5503904772932,0.649241567063235
"RICHARDGORDON","Richard Gordon","TE","KC",298,NA,116,2.64,31.86,NA,NA,NA,NA,2.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.5,2.64,-114.138907729192,NA,20.5555941290929,6.06382611101197,2.55110030435448,0.0888996956455208
"DJWILLIAMS","D.J. Williams","TE","NE",299,NA,117,2.57198474047644,-0.03,NA,NA,NA,NA,3.3,NA,NA,NA,1.9,2.6,NA,NA,NA,NA,NA,1.545,2.57198474047644,-114.206922988716,NA,1.43383808941828,2.00941801409693,2.39730044326459,0.174684297211843
"KEVINBROCK","Kevin Brock","TE","CIN",300,NA,118,2.53021586823252,NA,NA,NA,NA,NA,6.55,NA,NA,NA,NA,0.4,1.2,NA,NA,NA,NA,2.0375,2.53021586823252,-114.24869186096,NA,3.34377531143068,2.41438421706802,2.20452960146058,0.32568626677194
"EARLBENNETT","Earl Bennett","WR",NA,301,NA,104,48.8305522293232,3.76,57.5,NA,NA,NA,43.14,NA,NA,NA,NA,NA,NA,NA,76.2,NA,NA,26.0516666666667,48.8305522293232,-114.44063153133,NA,30.7343304248957,8.22203536587536,48.1351841260469,0.695368103276238
"JUSTICECUNNINGHAM","Justice Cunningham","TE","STL",302,NA,119,2.26438501829666,NA,NA,NA,NA,NA,NA,4.7,NA,NA,NA,1.5,1.2,NA,NA,NA,NA,1.85,2.26438501829666,-114.514522710896,NA,1.93993127026019,2.11672553783803,2.12233709231225,0.142047925984412
"MICHAELPALMER","Michael Palmer","TE","PIT",303,NA,120,2.1446741846245,NA,NA,NA,NA,NA,4.35,NA,NA,NA,NA,1.1,1.2,NA,NA,NA,NA,1.33,2.1446741846245,-114.634233544568,NA,1.84819731991293,2.09727508201806,1.975,0.169674184624502
"RICHARDQUINN","Richard Quinn","TE","NO",304,NA,121,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1,NA,NA,NA,NA,NA,2.1,2.1,-114.678907729192,NA,NA,NA,1.75725162410974,0.342748375890264
"ACLEONARD","A.C. Leonard","TE","MIN",305,NA,122,1.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7,NA,NA,NA,NA,NA,1.85,1.85,-114.928907729192,NA,NA,NA,1.66225162410974,0.187748375890264
"AUSTINPETTIS","Austin Pettis","WR","STL",306,NA,105,48.2702287252632,101.51,62.6,41.5,NA,NA,33.09,58.2,9.3,9.9,NA,24,20,NA,70.8,NA,NA,39.0587179487179,48.2702287252632,-115.00095503539,NA,29.8759234166912,8.0400263329554,47.8598405059466,0.41038821931668
"MATTHEWMULLIGAN","Matthew Mulligan","TE","CHI",307,NA,123,1.66450324821947,NA,NA,NA,NA,NA,4.81,1.4,NA,NA,NA,1.7,1.2,NA,NA,NA,NA,1.51833333333333,1.66450324821947,-115.114404480973,NA,1.70079148241831,2.06602045143755,1.6,0.0645032482194721
"TEDBOLSER","Ted Bolser","TE","WAS",308,NA,124,1.66,NA,NA,NA,NA,NA,1.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.66,1.66,-115.118907729192,NA,NA,NA,1.42,0.24
"EMILIGWENAGU","Emil Igwenagu","TE","PHI",309,NA,125,1.54,NA,NA,NA,NA,NA,3.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.54,1.54,-115.238907729192,NA,NA,NA,1.3,0.24
"JUNIORHEMINGWAY","Junior Hemingway","WR","KC",310,NA,106,48.0001395268306,NA,65.8,48.2,NA,NA,56.16,45.6,53,45.3,34.6,31.5,60,56.3,34.8,NA,31.6,47.8300793650794,48.0001395268306,-115.271044233823,NA,11.7358320772519,4.19376174026829,47.484745954618,0.515393572212638
"GATORHOSKINS","Gator Hoskins","TE","MIA",311,NA,126,1.3,NA,NA,NA,NA,NA,NA,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3,1.3,-115.478907729192,NA,NA,NA,1.25,0.05
"ROBBLANCHFLOWER","Rob Blanchflower","TE","PIT",311,NA,126,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,1.4,NA,NA,NA,NA,NA,1.3,1.3,-115.478907729192,NA,0.14142135623731,1.73538539613416,1.14999987861406,0.15000012138594
"DENARDROBINSON","Denard Robinson","WR","JAC",313,206.5,107,47.7195414850625,9.14,74.1,58,31.7,NA,62.57,6.2,92,35.3,31.6,25.5,17.4,153.4,NA,NA,23.25,50.5490730935731,47.7195414850625,-115.551642275591,7.5,40.8717228279293,6.80495667114855,47.1036016954742,0.615939789588261
"DCJEFFERSON","D.C. Jefferson","TE",NA,314,NA,128,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,NA,NA,NA,NA,1.2,1.2,-115.578907729192,NA,NA,NA,1.06764849347741,0.132351506522592
"BRANDONBARDEN","Brandon Barden","TE","JAX",315,NA,129,1.09999975722812,NA,NA,NA,NA,NA,3.54,-2.3,NA,NA,6,2.6,0.7,NA,NA,NA,NA,1.208,1.09999975722812,-115.678907971964,NA,3.11661996399946,2.36622020545885,0.867648614863347,0.232351142364774
"JERONMASTRUD","Jeron Mastrud","TE","CHI",316,NA,130,1.03529722972669,1.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,0.9,NA,NA,NA,NA,0.84,1.03529722972669,-115.743610499466,NA,0.278388218141501,1.76442663862053,0.55,0.485297229726694
"STEPHENHILL","Stephen Hill","WR","NYJ",317,179,108,47.2499504241735,18,58.9,45.6,NA,NA,41.91,29.1,52.8,48.8,69.4,64.1,38.5,24.3,65.1,NA,22.4,42.1020779220779,47.2499504241735,-116.02123333648,2,17.3278080197476,3.68826098428245,46.8336264833875,0.416323940786036
"MARCELJENSEN","Marcel Jensen","TE","JAX",318,NA,131,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,NA,NA,NA,NA,0.7,0.7,-116.078907729192,NA,NA,NA,0.375,0.325
"JACOBYJONES","Jacoby Jones","WR","BAL",319,NA,109,46.9572529667749,3.58,63.5,52.6,NA,NA,42.37,52.8,37.7,30.5,15.9,43.1,24,38.6,70.8,NA,50.88,44.8077597402597,46.9572529667749,-116.313930793878,NA,18.7410767142728,5.67909188035993,46.6948257338135,0.262427232961379
"ERIKSWOOPE","Erik Swoope","TE","IND",320,NA,132,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,NA,NA,NA,NA,NA,0.4,0.4,-116.378907729192,NA,NA,NA,0.35,0.05
"JAKEBALLARD","Jake Ballard","TE","ARI",321,NA,133,0.35,NA,NA,NA,NA,NA,21.16,NA,NA,NA,NA,NA,0.7,NA,NA,NA,NA,5.465,0.35,-116.428907729192,NA,14.4674047430768,4.77294025873979,0.35,0
"MICHAELWILLIAMS","Michael Williams","TE","DET",321,NA,133,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,NA,NA,NA,NA,0.35,0.35,-116.428907729192,NA,NA,NA,0.175,0.175
"NATHANOVERBAY","Nathan Overbay","TE","DET",321,NA,133,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,NA,NA,NA,NA,0.35,0.35,-116.428907729192,NA,NA,NA,0,0.35
"ALLENHURNS","Allen Hurns","WR","JAC",324,189,110,46.71,NA,NA,70.9,NA,NA,44.92,37.2,29,NA,10.9,NA,NA,NA,NA,NA,65.5,43.595,46.71,-116.561183760653,44,22.575947377685,8.98433722466847,46.2898257338135,0.420174266186457
"MARTAVISBRYANT","Martavis Bryant","WR","PIT",325,NA,111,46.6796514676271,NA,81.3,41.4,55.4,NA,55.69,NA,39,27.5,36,50.4,60.1,NA,37.2,NA,12.68,42.0655,46.6796514676271,-116.591532293026,NA,18.2720413846849,5.57964177577358,44.4093704152266,2.27028105240046
"ASAWATSON","Asa Watson","TE","NE",326,NA,136,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-116.778907729192,NA,NA,NA,0,0
"BRETTBRACKETT","Brett Brackett","TE","ARI",326,NA,136,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-116.778907729192,NA,NA,NA,0,0
"BRIANLEONHARDT","Brian Leonhardt","TE","OAK",326,NA,136,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-116.778907729192,NA,NA,NA,0,0
"CAMERONMORRAH","Cameron Morrah","TE","DEN",326,NA,136,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-116.778907729192,NA,NA,NA,0,0
"CHRISCOOLEY","Chris Cooley","TE","WAS",326,NA,136,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-116.778907729192,NA,NA,NA,0,0
"COLTLYERLA","Colt Lyerla","TE","GB",326,NA,136,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-116.778907729192,NA,NA,NA,0,0
"DANNYNOBLE","Danny Noble","TE","JAX",326,NA,136,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-116.778907729192,NA,NA,NA,0,0
"DAVIDTHOMAS","David Thomas","TE","NO",326,NA,136,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-116.778907729192,NA,NA,NA,0,0
"DUSTINKELLER","Dustin Keller","TE",NA,326,NA,136,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.4,NA,NA,NA,NA,NA,NA,3.85,0,-116.778907729192,NA,NA,NA,0,0
"FENDIONOBUN","Fendi Onobun","TE","JAX",326,NA,136,0,NA,NA,NA,NA,NA,6.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6325,0,-116.778907729192,NA,NA,NA,0,0
"JACKDOYLE","Jack Doyle","TE","IND",326,NA,136,0,NA,NA,NA,NA,NA,5.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.98333333333333,0,-116.778907729192,NA,NA,NA,0,0
"JAKEOCONNELL","Jake OConnell","TE","DEN",326,NA,136,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-116.778907729192,NA,NA,NA,0,0
"JOELDREESSEN","Joel Dreessen","TE","DEN",326,NA,136,0,NA,NA,NA,NA,NA,13.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.29,0,-116.778907729192,NA,NA,NA,0,0
"KEAVONMILTON","Keavon Milton","TE","CLE",326,NA,136,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-116.778907729192,NA,NA,NA,0,0
"KEVINBOSS","Kevin Boss","TE",NA,326,NA,136,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-116.778907729192,NA,NA,NA,0,0
"KORYSPERRY","Kory Sperry","TE","ARI",326,NA,136,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-116.778907729192,NA,NA,NA,0,0
"KYLEADAMS","Kyle Adams","TE","TB",326,NA,136,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-116.778907729192,NA,NA,NA,0,0
"MATTFURSTENBURG","Matt Furstenburg","TE","BAL",326,NA,136,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-116.778907729192,NA,NA,NA,0,0
"MIKELEACH","Mike Leach","TE","ARI",326,NA,136,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-116.778907729192,NA,NA,NA,0,0
"NATEBYHAM","Nate Byham","TE",NA,326,NA,136,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-116.778907729192,NA,NA,NA,0,0
"SEANMCGRATH","Sean McGrath","TE","KC",326,NA,136,0,NA,NA,NA,NA,NA,19.44,NA,NA,6.4,NA,NA,NA,NA,NA,NA,NA,5.168,0,-116.778907729192,NA,9.22067242667258,3.66046952426132,0,0
"TONYSCHEFFLER","Tony Scheffler","TE",NA,326,NA,136,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-116.778907729192,NA,NA,NA,-0.075,0.075
"TREYBURTON","Trey Burton","TE","PHI",326,NA,136,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-116.778907729192,NA,NA,NA,-0.15,0.15
"FREDDAVIS","Fred Davis","TE","WAS",349,NA,159,-0.15,9.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.91,-0.15,-116.928907729192,NA,NA,NA,-0.21,0.06
"TOMCRABTREE","Tom Crabtree","TE","TB",349,NA,159,-0.15,14.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.73,-0.15,-116.928907729192,NA,NA,NA,-2.4325,2.2825
