"name","player","pos","team","overallRank","pick","positionRank","projections","projectedPts_accu","projectedPts_cbs1","projectedPts_cbs2","projectedPts_espn","projectedPts_ffn","projectedPts_fp","projectedPts_fs","projectedPts_fftoday","projectedPts_fbg1","projectedPts_fbg2","projectedPts_fbg3","projectedPts_fbg4","projectedPts_fox","projectedPts_nfl","projectedPts_wf","projectedPts_yahoo","projectedPtsMean","projectedPtsMedian","vor","sdPick","sdPts","risk","nextBestAvg","dropOff"
"BRUCEELLINGTON","Bruce Ellington","WR","SF",447,NA,180,12.2601837134645,NA,NA,11.7,NA,NA,21.05,21.5,NA,NA,7.5,2.8,8,NA,42.7,NA,NA,14.1651785714286,12.2601837134645,-110.423088351439,NA,13.5161235285157,5.00948571652627,12.0186998012184,0.241483912246078
"BRICEBUTLER","Brice Butler","WR","OAK",448,NA,181,12.1473996024368,14.28,NA,19.8,NA,NA,21.38,4.5,NA,3.6,NA,1.1,NA,NA,NA,NA,10.48,9.379,12.1473996024368,-110.535872462467,NA,8.06989231060501,3.73658033838732,11.2275,0.919899602436784
"LAVELLEHAWKINS","Lavelle Hawkins","WR","TB",449,NA,182,11.89,-0.02,NA,NA,NA,NA,13.7,NA,11.9,NA,NA,NA,NA,NA,NA,NA,NA,8.52333333333333,11.89,-110.793272064904,NA,7.4561473519059,3.59313448978571,10.5324991498277,1.35750085017234
"BENJARVUSGREENELLIS","BenJarvus Green-Ellis","RB","CIN",450,194,76,42.7997243016983,80.34,54.4,NA,38.4,NA,40.19,NA,24.3,36,7.5,56.7,51,28.2,NA,NA,NA,40.713,42.7997243016983,-111.575318134755,51.5,20.1828849661181,9.96812900045617,41.8335218873,0.966202414398317
"LESTARJEAN","Lestar Jean","WR",NA,451,NA,183,10.565,14.84,NA,NA,NA,NA,9.23,NA,NA,NA,NA,NA,NA,NA,10.8,NA,NA,4.33625,10.565,-112.118272064904,NA,2.89420685738482,2.52690752330495,10.3874991498277,0.177500850172338
"BRANDONTATE","Brandon Tate","WR","CIN",452,NA,184,10.4999982996553,6.84,NA,NA,NA,NA,4.53,2.6,NA,13,4,7.5,7.5,43.1,NA,NA,9.94,13.1785555555556,10.4999982996553,-112.183273765248,NA,12.4436735376299,4.75883029875882,10.0875,0.412498299655326
"ANDREBROWN","Andre Brown","RB","HOU",453,170.8,77,42.0672642035975,59.66,NA,NA,NA,NA,34.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.0942857142857,42.0672642035975,-112.307778232856,9.2,18.0029386490095,4.97157630817253,41.0779237899495,0.989340413647952
"MARCUSHARRIS","Marcus Harris","WR","NYG",454,NA,185,10.275,NA,NA,NA,NA,NA,20.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.275,10.275,-112.408272064904,NA,NA,NA,9.8611200162637,0.413879983736299
"JERICKMCKINNON","Jerick McKinnon","RB","MIN",455,207.2,78,41.5997795710026,NA,69.5,57.2,35.1,NA,48.61,26.2,19.9,36.8,25.5,32.4,32,25.9,NA,NA,44.1,37.9738461538462,41.5997795710026,-112.775262865451,30.8,14.6372607503155,6.99960497309052,39.9532000368939,1.64657953410865
"RICARDOLOCKETTE","Ricardo Lockette","WR","SEA",456,NA,186,9.9,NA,NA,20.6,NA,NA,20.3,5.5,NA,9.8,NA,NA,NA,2.5,NA,NA,NA,8.38571428571429,9.9,-112.783272064904,NA,8.36438880014553,3.80541071858609,9.74862251710882,0.151377482891178
"DOMENIKHIXON","Domenik Hixon","WR",NA,457,NA,187,9.8222400325274,10.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.5,NA,NA,13,NA,NA,6.14,9.8222400325274,-112.861032032376,NA,2.06368602263038,2.3327963306441,9.53750250084512,0.284737531682278
"JURONCRINER","Juron Criner","WR","OAK",458,NA,188,9.67500500169024,NA,43.2,NA,NA,NA,24.35,NA,NA,7.3,7.5,2.8,7,NA,NA,NA,NA,13.1642857142857,9.67500500169024,-113.008267063213,NA,15.5580981057026,5.48674059560233,9.35,0.325005001690243
"TEVINREESE","Tevin Reese","WR","SD",459,NA,189,9.4,NA,NA,NA,NA,NA,19.5,NA,NA,NA,9,4.9,NA,NA,NA,NA,NA,11.1333333333333,9.4,-113.283272064904,NA,7.53016157418507,3.61043325985777,8.815,0.584999999999999
"JEFFJANIS","Jeff Janis","WR","GB",460,NA,190,9.3,NA,37.1,5.1,NA,NA,28.13,-2.8,NA,NA,3,16.7,3.5,NA,NA,NA,NA,12.5328571428571,9.3,-113.383272064904,NA,14.8644233306368,5.3246133710077,8.215,1.085
"CHRISPOLK","Chris Polk","RB","PHI",461,182.8,79,40.5560680088965,NA,66.4,37.6,33.8,NA,46.48,41.8,44.6,47.2,62,27.3,41,2.6,42.7,NA,50.62,41.5769230769231,40.5560680088965,-113.818974427557,22.5,15.7581648352325,6.20017063069377,39.2202195089654,1.33584849993104
"NAAMANROOSEVELT","Naaman Roosevelt","WR","BUF",462,NA,191,8.33,NA,NA,NA,NA,NA,8.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.33,8.33,-114.353272064904,NA,NA,NA,8.0075,0.3225
"BRITTANGOLDEN","Brittan Golden","WR","ARI",463,NA,192,8.1,NA,NA,NA,NA,NA,8.55,NA,NA,8.1,NA,NA,NA,NA,NA,NA,NA,5.55,8.1,-114.583272064904,NA,0.318198051533947,1.92483696627142,7.8325,0.267499999999999
"ALANBONNER","Alan Bonner","WR","HOU",464,NA,193,7.915,NA,NA,NA,NA,NA,15.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.915,7.915,-114.768272064904,NA,NA,NA,7.725,0.190000000000001
"RYANGRANT","Ryan Grant","WR","WAS",465,NA,194,7.75,NA,NA,15,NA,NA,6.53,2.7,NA,19.2,2.5,4.1,9.5,NA,NA,NA,11.05,8.83321428571429,7.75,-114.933272064904,NA,6.05087183800814,3.2646903441305,7.68603774946872,0.0639622505312794
"TAYLORGABRIEL","Taylor Gabriel","WR","CLE",466,NA,195,7.7,NA,NA,NA,NA,NA,NA,7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.7,7.7,-114.983272064904,NA,NA,NA,7.58604040306751,0.113959596932495
"TANDONDOSS","Tandon Doss","WR","JAX",467,NA,196,7.67207549893744,14.62,NA,NA,NA,NA,10.88,5.5,NA,8,NA,7.2,3.5,NA,26.9,NA,NA,8.9275,7.67207549893744,-115.011196565966,NA,7.91460614788825,3.70028650807349,7.42500265359878,0.247072845338655
"BRYCEBROWN","Bryce Brown","RB","BUF",468,178.3,80,39.3503320648914,42.16,56,26.1,49.1,NA,40.01,36,33.8,44.1,57,40.6,43,25.7,46,NA,32.54,40.0796428571429,39.3503320648914,-115.024710371562,19.9,9.57545801274519,5.18619431460382,38.3448217467338,1.00551031815756
"JOSHBOYCE","Josh Boyce","WR","NE",469,NA,197,7.50000530719757,NA,NA,NA,NA,NA,11.85,NA,NA,5.1,NA,4.3,7.5,NA,26.1,NA,NA,9.14166666666667,7.50000530719757,-115.183266757706,NA,8.95374223439563,3.94315572537436,7.315,0.18500530719757
"KADEEMCAREY","Ka'Deem Carey","RB","CHI",470,185.3,81,39.0901069530395,NA,68.7,22.2,38.9,NA,40.35,5.1,38.1,26.1,35.5,41.3,40,17.8,51.3,NA,30.2,36.0118131868132,39.0901069530395,-115.284935483414,11.2,15.7471670223812,4.93216296853009,37.469763708839,1.62034324420049
"CLYDEGATES","Clyde Gates","WR","NYJ",471,NA,198,7.35,9.3,NA,NA,NA,NA,8.4,NA,NA,NA,2.5,NA,NA,1.9,12.8,NA,NA,4.93857142857143,7.35,-115.333272064904,NA,4.66765465731988,2.94140172159792,7.27749741258596,0.0725025874140455
"NICKWILLIAMS","Nick Williams","WR","PIT",472,NA,199,7.28,NA,NA,NA,NA,NA,7.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.28,7.28,-115.403272064904,NA,NA,NA,7.26695585848637,0.0130441415136318
"DAMARISJOHNSON","Damaris Johnson","WR","PHI",473,NA,200,7.27499482517191,27.96,NA,NA,NA,NA,11.53,NA,7.6,12.2,NA,3.7,3,NA,NA,NA,NA,7.93428571428572,7.27499482517191,-115.408277239732,NA,9.14562718826143,3.98800350726002,7.14445844590041,0.130536379271497
"ADAMTHIELEN","Adam Thielen","WR","MIN",474,NA,201,7.25891689180083,NA,NA,11,NA,NA,8.25,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,5.3125,7.25891689180083,-115.424355173103,NA,4.61203136734057,2.92840132148056,6.875,0.383916891800826
"JACOBYFORD","Jacoby Ford","WR","NYJ",475,NA,202,7.03,0.72,NA,NA,NA,NA,14.3,NA,NA,NA,3,15.4,18,NA,NA,NA,NA,8.632,7.03,-115.653272064904,NA,7.8480112130399,3.68472179050394,6.625,0.405000000000001
"STEPHENWILLIAMS","Stephen Williams","WR","JAC",476,NA,203,6.72,6.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.72,6.72,-115.963272064904,NA,NA,NA,6.4125090295856,0.307490970414404
"TERRENCETOLIVER","Terrence Toliver","WR","CHI",477,NA,204,6.53,NA,NA,NA,NA,NA,6.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.53,6.53,-116.153272064904,NA,NA,NA,6.0350090295856,0.494990970414404
"BRADSMITH","Brad Smith","WR","PHI",478,NA,205,6.29501805917119,4.96,NA,NA,NA,NA,4.05,1.8,NA,NA,11,2.2,NA,67.3,NA,NA,NA,12.8580952380952,6.29501805917119,-116.388254005733,NA,25.7285370098392,7.86379839229199,5.74949838957863,0.545519669592562
"MIKEJAMES","Mike James","RB","TB",479,196,82,37.5995365404282,18.94,46,43.7,26.6,NA,39.75,31.9,39.6,50.5,52,41.2,18.5,16,42.9,NA,28.87,37.9434761904762,37.5995365404282,-116.775505896025,14,12.0142613058513,4.80980954742802,37.2948434105559,0.304693129872277
"ARMONBINNS","Armon Binns","WR","MIA",480,NA,206,5.775,NA,NA,NA,NA,NA,11.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.775,5.775,-116.908272064904,NA,NA,NA,5.67449838957863,0.100501610421372
"ERICWEEMS","Eric Weems","WR","ATL",481,NA,207,5.72399677915726,-0.24,NA,14.9,NA,NA,5.85,-1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.78166666666667,5.72399677915726,-116.959275285746,NA,7.5437849695406,3.61361735038253,5.5875,0.136496779157257
"ALFREDBLUE","Alfred Blue","RB","HOU",482,167,83,37.3399908772498,NA,34,49.6,21.9,NA,35.66,43.8,31,48.9,54,33.7,42,33,NA,NA,28.91,37.6225,37.3399908772498,-117.035051559203,31.7,9.60490069830201,6.51240713100761,37.2024386268945,0.137552250355256
"ANTHONYARMSTRONG","Anthony Armstrong","WR","CLE",483,NA,208,5.625,NA,NA,NA,NA,NA,11.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.625,5.625,-117.058272064904,NA,NA,NA,5.52926419682228,0.0957358031777229
"DRIARCHER","Dri Archer","RB","PIT",484,NA,84,37.249695943862,NA,48.6,64.1,NA,NA,38.49,14.4,25.4,27.2,42,30.9,23.5,2.4,50.2,NA,33.1,33.4404945054945,37.249695943862,-117.125346492591,NA,16.7451659917395,5.76418476495438,36.4961855389764,0.753510404885624
"DEREKMOYE","Derek Moye","WR","PIT",485,NA,209,5.55,NA,NA,NA,NA,NA,20.7,NA,NA,6.2,2,3.6,NA,NA,NA,NA,NA,8.125,5.55,-117.133272064904,NA,8.56013045071939,3.85115989627833,5.49426419682228,0.0557358031777238
"TJJONES","T.J. Jones","WR","DET",486,NA,210,5.50852839364455,NA,NA,NA,NA,NA,10.9,NA,NA,NA,NA,2.5,2,NA,NA,NA,NA,3.08,5.50852839364455,-117.174743671259,NA,5.00033332222296,3.019156125479,5.4,0.108528393644553
"KAMARAIKEN","Kamar Aiken","WR","BAL",487,NA,211,5.48,NA,NA,NA,NA,NA,5.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.48,5.48,-117.203272064904,NA,NA,NA,5.3175,0.1625
"BRANDONBOLDEN","Brandon Bolden","RB","NE",488,183.3,85,37.1551813099271,NA,70.9,15.6,44.6,NA,40.07,36.2,26,14.5,55.5,26.9,21.5,33.5,47.2,NA,38.94,33.5435714285714,37.1551813099271,-117.219861126526,9,16.0720617604204,4.72351200284985,35.662667966064,1.49251334386314
"BRANDONSTOKLEY","Brandon Stokley","WR","BAL",489,NA,212,5.32,5.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.32,5.32,-117.363272064904,NA,NA,NA,5.16734945544867,0.152650544551333
"DEONTETHOMPSON","Deonte Thompson","WR","BAL",490,NA,213,5.315,NA,NA,NA,NA,NA,8.63,8.6,NA,4.5,NA,3.2,2,NA,NA,NA,NA,3.84714285714286,5.315,-117.368272064904,NA,3.07741449921846,2.56972722435606,5.00484945544867,0.310150544551334
"MICHAELPRESTON","Michael Preston","WR","TEN",491,NA,214,5.01969891089733,NA,NA,4.5,NA,NA,6.05,27,NA,7.1,3.5,3.1,1,NA,NA,NA,NA,6.53125,5.01969891089733,-117.663573154006,NA,8.84226188472696,3.91710028795859,4.97,0.049698910897332
"RODNEYSMITH","Rodney Smith","WR","MIN",492,NA,215,4.99,NA,NA,NA,NA,NA,9.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.99,4.99,-117.693272064904,NA,NA,NA,4.7,0.29
"TOMMYSTREETER","Tommy Streeter","WR","TB",493,NA,216,4.95,NA,NA,NA,NA,NA,5.7,NA,NA,2.4,NA,13.6,NA,NA,NA,NA,NA,7.23333333333333,4.95,-117.733272064904,NA,5.75528742404177,3.19560569179431,4.325,0.625
"JEFFMAEHL","Jeff Maehl","WR","PHI",494,NA,217,4.45,NA,NA,4,NA,NA,6.45,1.6,NA,7.3,NA,3.1,NA,NA,NA,NA,NA,3.20714285714286,4.45,-118.233272064904,NA,2.35913119601263,2.4018484393586,4.15,0.3
"KEVINDORSEY","Kevin Dorsey","WR","GB",495,NA,218,4.2,NA,NA,NA,NA,NA,8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.2,4.2,-118.483272064904,NA,NA,NA,4.04,0.16
"DEANTHONYTHOMAS","De'Anthony Thomas","RB","KC",496,189,86,35.8371897680256,NA,NA,42.5,34.7,NA,29.93,0.4,20.9,17.8,69,22.1,18.5,28.1,NA,NA,45.52,32.1754545454545,35.8371897680256,-118.537852668428,2,18.0174021434834,4.1661513418993,35.4407152219511,0.396474546074572
"WESTONDRESSLER","Weston Dressler","WR","KC",497,NA,219,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,16.9,1.5,NA,NA,NA,NA,6.8,4.1,-118.583272064904,NA,8.75042856093346,3.89563679750584,3.8275,0.2725
"PATEDWARDS","Pat Edwards","WR","DET",498,NA,220,3.98,NA,NA,NA,NA,NA,3.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.98,3.98,-118.703272064904,NA,NA,NA,3.59899335501827,0.381006644981734
"SHAUNDRAUGHN","Shaun Draughn","RB","CHI",499,NA,87,35.4881461641023,21.66,20.1,45.8,40.1,NA,34.73,32,28.7,26.9,NA,6.9,48.5,71.7,59.4,NA,29.86,32.8917857142857,35.4881461641023,-118.886896272351,NA,17.2906734901677,5.8916820012599,34.9364946322461,0.551651531856159
"PEYTONHILLIS","Peyton Hillis","RB","NYG",500,NA,88,35.3932842797998,66.7,45.8,38.5,28.1,NA,32.15,59.8,8.2,NA,27,21.2,34.5,19,21.8,NA,42.8,33.6836538461538,35.3932842797998,-118.981758156653,NA,16.4865932323891,5.70375055956571,32.6163705566506,2.77691372314921
"MICHAELCAMPANARO","Michael Campanaro","WR","BAL",501,NA,221,3.675,NA,NA,NA,NA,NA,7.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.675,3.675,-119.008272064904,NA,NA,NA,3.18649335501827,0.488506644981734
"CHRISHARPER","Chris Harper","WR","GB",502,NA,222,3.52298671003653,NA,NA,NA,NA,NA,NA,NA,NA,7.4,NA,3.1,1,NA,NA,NA,NA,2.875,3.52298671003653,-119.160285354867,NA,3.26241219549789,2.61296530094799,2.775,0.747986710036532
"MATTSCHAUB","Matt Schaub","QB","OAK",503,194.4,30,158.299822846583,189.14,192.12,35.42,127.1,NA,161.962,33.76,200.2,159.92,155.3,132.86,180,227.48,173.98,NA,NA,150.67332967033,158.299822846583,-119.777321665282,16.2,58.455020545496,10.4835472931749,137.232058004618,21.0677648419653
"ANDYTANNER","Andy Tanner","WR","NO",504,NA,223,2.85,NA,NA,NA,NA,NA,5.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.85,2.85,-119.833272064904,NA,NA,NA,2.6,0.25
"MATTASIATA","Matt Asiata","RB","MIN",505,NA,89,34.4797049846924,33.34,55.6,17.6,32.6,NA,35.6,51.3,NA,21.9,26.5,21.9,26,51.9,53.5,NA,49.2,36.2857692307692,34.4797049846924,-119.895337451761,NA,13.8161367935265,5.07960548986409,30.6316207504126,3.84808423427976
"MATTHAZEL","Matt Hazel","WR","MIA",506,NA,224,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,2.9,NA,NA,NA,NA,NA,2.7,2.7,-119.983272064904,NA,0.282842712474619,1.91657363711151,2.5,0.2
"ALBERTWILSON","Albert Wilson","WR","KC",507,NA,225,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,19,NA,NA,NA,NA,NA,7.16666666666667,2.5,-120.183272064904,NA,11.667261889578,4.57736562660079,2.4796094770187,0.0203905229812955
"WILLIESNEAD","Willie Snead","WR","CLE",507,NA,225,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,NA,NA,NA,NA,NA,NA,2.5,2.5,-120.183272064904,NA,NA,NA,2.4296094770187,0.0703905229812953
"ERICPAGE","Eric Page","WR","TB",509,NA,227,2.45921895403741,6.84,NA,NA,NA,NA,3.5,-1.4,NA,12.6,0.5,5.7,1,NA,NA,NA,NA,1.42142857142857,2.45921895403741,-120.224053110866,NA,4.75214638222511,2.96114931708861,2.275,0.184218954037408
"DEREKHAGAN","Derek Hagan","WR","TEN",510,NA,228,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.8,NA,NA,NA,2.4,2.4,-120.283272064904,NA,NA,NA,2.075,0.325
"MARVINMCNUTT","Marvin McNutt","WR","CAR",511,NA,229,2.15,NA,NA,NA,NA,NA,6.15,NA,NA,NA,NA,4.3,NA,NA,NA,NA,NA,2.6125,2.15,-120.533272064904,NA,1.30814754519511,2.15621018274874,1.95,0.2
"KEVINCONE","Kevin Cone","WR","MIA",512,NA,230,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,2,NA,NA,NA,NA,1.5,2,-120.683272064904,NA,0.353553390593274,1.93310029543132,1.87,0.13
"KEVINOZIER","Kevin Ozier","WR","ARI",513,NA,231,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9,NA,NA,NA,1.9,1.9,-120.783272064904,NA,NA,NA,1.8,0.1
"JOSEPHANDERSON","Joseph Anderson","WR","CHI",514,NA,232,1.84,1.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.84,1.84,-120.843272064904,NA,NA,NA,1.75,0.0900000000000001
"PATRICKEDWARDS","Patrick Edwards","WR",NA,515,NA,233,1.76,-0.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,1.76,1.76,-120.923272064904,NA,2.99813275223096,2.55119731659218,1.6775,0.0825
"MARCMARIANI","Marc Mariani","WR","TEN",516,NA,234,1.74,NA,NA,NA,NA,NA,2.78,NA,NA,NA,NA,0.7,1.5,NA,NA,NA,NA,1.245,1.74,-120.943272064904,NA,1.04919016388832,2.09568608265359,1.5325,0.2075
"KASSIMOSGOOD","Kassim Osgood","WR","SF",517,NA,235,1.615,NA,NA,NA,NA,NA,3.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.615,1.615,-121.068272064904,NA,NA,NA,1.225,0.39
"PHILLYBROWN","Philly Brown","WR","CAR",518,NA,236,1.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.9,NA,NA,NA,1.45,1.45,-121.233272064904,NA,NA,NA,1,0.45
"JOSHBELLAMY","Josh Bellamy","WR","CHI",519,NA,237,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1,1,-121.683272064904,NA,NA,NA,0.9,0.1
"SKYEDAWSON","Skye Dawson","WR","TB",519,NA,237,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.6,1,NA,NA,NA,NA,1.53333333333333,1,-121.683272064904,NA,1.83847763108502,2.28016012014731,0.775,0.225
"MATTSLATER","Matt Slater","WR","NEP",521,NA,239,0.8,NA,NA,NA,NA,NA,NA,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,0.8,-121.883272064904,NA,NA,NA,0.75,0.05
"COBIHAMILTON","Cobi Hamilton","WR","CIN",522,NA,240,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,NA,NA,NA,NA,0.75,0.75,-121.933272064904,NA,NA,NA,0.75,0
"JAMARNEWSOME","Jamar Newsome","WR","KC",522,NA,240,0.75,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,1.5,NA,NA,NA,NA,1.875,0.75,-121.933272064904,NA,3.18198051533946,2.59416662822369,0.425,0.325
"RYANWHALEN","Ryan Whalen","WR","CIN",522,NA,240,0.75,NA,NA,NA,NA,NA,14.05,NA,NA,NA,NA,NA,1.5,NA,NA,NA,NA,3.8875,0.75,-121.933272064904,NA,8.87419010389117,3.92456262296833,0.05,0.7
"RUSSELLSHEPARD","Russell Shepard","WR","TB",525,NA,243,0.1,NA,NA,NA,NA,NA,5.4,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.86666666666667,0.1,-122.583272064904,NA,3.67695526217005,2.70985323646235,0,0.1
"AARONMELLETTE","Aaron Mellette","WR","BAL",526,NA,244,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-122.683272064904,NA,NA,NA,0,0
"BENOBOMANU","Ben Obomanu","WR",NA,526,NA,244,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-122.683272064904,NA,NA,NA,0,0
"BRIANROBISKIE","Brian Robiskie","WR","TEN",526,NA,244,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-122.683272064904,NA,NA,NA,0,0
"BRIANTYMS","Brian Tyms","WR","CLE",526,NA,244,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-122.683272064904,NA,NA,NA,0,0
"BRYANWALTERS","Bryan Walters","WR","SEA",526,NA,244,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-122.683272064904,NA,NA,NA,0,0
"CHADBUMPHIS","Chad Bumphis","WR","JAX",526,NA,244,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-122.683272064904,NA,NA,NA,0,0
"CHADHALL","Chad Hall","WR","JAX",526,NA,244,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-122.683272064904,NA,NA,NA,0,0
"COREYFULLER","Corey Fuller","WR","DET",526,NA,244,0,NA,NA,NA,NA,NA,3.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.07666666666667,0,-122.683272064904,NA,NA,NA,0,0
"COURTNEYROBY","Courtney Roby","WR","ATL",526,NA,244,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-122.683272064904,NA,NA,NA,0,0
"DANARIOALEXANDER","Danario Alexander","WR","SD",526,NA,244,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-122.683272064904,NA,NA,NA,0,0
"DEIONBRANCH","Deion Branch","WR","IND",526,NA,244,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-122.683272064904,NA,NA,NA,0,0
"DEZMONBRISCOE","Dezmon Briscoe","WR",NA,526,NA,244,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-122.683272064904,NA,NA,NA,0,0
"ERIKLORA","Erik Lora","WR","MIN",526,NA,244,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-122.683272064904,NA,NA,NA,0,0
"ISAIAHBURSE","Isaiah Burse","WR","DEN",526,NA,244,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-122.683272064904,NA,NA,NA,0,0
"ISAIAHWILLIAMS","Isaiah Williams","WR","TEN",526,NA,244,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-122.683272064904,NA,NA,NA,0,0
"JAMESWRIGHT","James Wright","WR","CIN",526,NA,244,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,NA,NA,NA,NA,0.5,0,-122.683272064904,NA,NA,NA,0,0
"JAREDABBREDERIS","Jared Abbrederis","WR","GB",526,NA,244,0,NA,38.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.45,0,-122.683272064904,NA,NA,NA,0,0
"JEREMYEBERT","Jeremy Ebert","WR","JAX",526,NA,244,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-122.683272064904,NA,NA,NA,0,0
"JEREMYGALLON","Jeremy Gallon","WR","NE",526,NA,244,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-122.683272064904,NA,NA,NA,0,0
"JOEANDERSON","Joe Anderson","WR",NA,526,NA,244,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-122.683272064904,NA,NA,NA,0,0
"JONBALDWIN","Jon Baldwin","WR","DET",526,NA,244,0,NA,39.2,NA,NA,NA,29.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.84285714285714,0,-122.683272064904,NA,6.7175144212722,3.42049954421415,0,0
"JORDANNORWOOD","Jordan Norwood","WR","DEN",526,NA,244,0,NA,NA,NA,NA,NA,NA,NA,NA,7.2,NA,NA,NA,NA,NA,NA,NA,2.4,0,-122.683272064904,NA,NA,NA,0,0
"JORDANSHIPLEY","Jordan Shipley","WR",NA,526,NA,244,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-122.683272064904,NA,NA,NA,0,0
"JOSHCRIBBS","Josh Cribbs","WR","NYJ",526,NA,244,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-122.683272064904,NA,NA,NA,0,0
"JOSHGORDON","Josh Gordon","WR","CLE",526,NA,244,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.5,NA,NA,NA,NA,NA,10.6233333333333,0,-122.683272064904,NA,NA,NA,0,0
